100013958;USC;\N;2011
100013962;UConn;\N;2011
100013984;Arizona;\N;2011
100013985;Memphis;\N;2011
100013986;Maryland;\N;2011
100014001;\N;\N;2011
100014010;Baylor;\N;2012
100014013;\N;\N;2012
100014046;UNC;\N;2012
100014051;Memphis;\N;2012
100014056;\N;\N;2012
100014057;\N;\N;2012
100014058;Florida;\N;2012
100014062;Arkansas;\N;2012
100014107;;\N;2012
100014119;\N;\N;2012
100014125;Marquette;\N;2012
100014127;Oregon State;\N;2012
100014132;Kentucky;\N;2012
100014140;;\N;2012
100014153;UConn;\N;2012
100014164;Missouri;\N;2012
100014168;Vanderbilt;\N;2012
100014176;;\N;2012
100014180;;\N;2012
100014186;\N;\N;2012
100014206;Michigan State;\N;2012
100014216;\N;\N;2012
100014219;St. John's;\N;2012
100014237;UNC;\N;2012
100014247;\N;\N;2012
100014263;Florida State;\N;2012
100014274;Vanderbilt;\N;2012
100014283;UC Santa Barbara;\N;2012
100014285;Marquette;\N;2012
100014289;\N;\N;2012
100014292;\N;\N;2012
100014293;Baylor;\N;2012
100014295;Kentucky;\N;2012
100014298;Syracuse;\N;2012
100014303;Kentucky;\N;2012
100014309;\N;\N;2012
100014310;Kentucky;\N;2012
100014313;UConn;\N;2012
100014320;Illinois;\N;2012
100014326;Weber State;\N;2012
100014336;\N;\N;2012
100014344;UNC;\N;2012
100014365;Syracuse;\N;2012
100014366;Texas A&M;\N;2012
100014370;Kentucky;\N;2012
100014372;Baylor;\N;2012
100014386;;\N;2012
100014387;Mississippi State;\N;2012
100014390;Tennessee Technological University;\N;2012
100014395;St. Bonaventure;\N;2012
100014400;Norfolk State;\N;2012
100014402;\N;\N;2012
100014429;Duke;\N;2012
100014449;Duke;\N;2012
100014450;\N;\N;2012
100014452;Kansas;\N;2012
100014456;Washington;\N;2012
100014460;Gonzaga;\N;2012
100014465;Virginia;\N;2012
100014470;;\N;2012
100014472;\N;\N;2012
100014473;\N;\N;2012
100014474;Duke;\N;2012
100014498;Ohio State;\N;2012
100014500;Vanderbilt;\N;2012
100014501;Kansas;\N;2012
100014503;Kentucky;\N;2012
100014504;\N;\N;2012
100014535;;\N;2012
100014537;Mississippi State;\N;2012
100014545;Syracuse;\N;2012
100014556;\N;\N;2012
100014577;Washington;\N;2012
100014581;\N;\N;2012
100014582;UNC;\N;2012
100014586;Pitt;\N;2013
100014607;;\N;2013
100014612;\N;\N;2013
100014622;\N;\N;2013
100014643;UNLV;\N;2013
100014654;\N;\N;2013
100014674;NC State;\N;2013
100014680;UNC;\N;2013
100014681;Michigan;\N;2013
100014688;\N;\N;2013
100014693;Florida;\N;2013
100014695;Georgia;\N;2013
100014696;Murray State;\N;2013
100014699;Syracuse;\N;2013
100014705;\N;\N;2013
100014709;\N;\N;2013
100014718;\N;\N;2013
100014719;California;\N;2013
100014729;\N;\N;2013
100014734;\N;\N;2013
100014735;\N;\N;2013
100014736;\N;\N;2013
100014748;\N;\N;2013
100014752;\N;\N;2013
100014758;Louisville;\N;2013
100014769;\N;\N;2013
100014780;\N;\N;2013
100014782;Arizona State;\N;2013
100014788;San Diego State;\N;2013
100014807;;\N;2013
100014810;Kentucky;\N;2013
100014826;\N;\N;2013
100014830;LSU;\N;2013
100014834;Michigan;\N;2013
100014840;\N;\N;2013
100014860;Arizona;\N;2013
100014864;\N;\N;2013
100014867;Purdue;\N;2013
100014906;;\N;2013
100014907;Duke;\N;2013
100014914;;\N;2013
100014918;Miami (FL);\N;2013
100014920;Providence;\N;2013
100014925;Maryland;\N;2013
100014958;Detroit Mercy;\N;2013
100014959;Lehigh;\N;2013
100014961;Kansas;\N;2013
100014964;\N;\N;2013
100014975;University of North Texas;\N;2013
100014990;UCLA;\N;2013
100014994;Florida;\N;2013
100014995;\N;\N;2013
100014996;Bucknell;\N;2013
100015002;;\N;2013
100015008;\N;\N;2013
100015014;Indiana;\N;2013
100015015;Gonzaga;\N;2013
100015016;\N;\N;2013
100015033;Duke;\N;2013
100015036;Georgetown;\N;2013
100015038;\N;\N;2013
100015043;\N;\N;2013
100015048;Georgia Tech;\N;2013
